Family,Accuracy Mean,Accuracy Std Dev,F1 Score Mean,F1 Score Std Dev,Precision Mean,Precision Std Dev,Recall Mean,Recall Std Dev,FPR Mean,FPR Std Dev,TPR Mean,TPR Std Dev,Query Time Mean,Query Time Std Dev
dircrypt,0.5546666666666666,0.01995550606279433,0.6920141096394933,0.00957592977690381,0.5291505702784176,0.011213040647896761,1.0,0.0,0.8906666666666667,0.039911012125588716,1.0,0.0,0.9283626064459483,0.11750634065802212
dnschanger,0.559,0.018138357147217024,0.6940727733560413,0.00875957530319889,0.5315479256995753,0.010290227252572311,1.0,0.0,0.882,0.03627671429443411,1.0,0.0,0.9170830272038777,0.08090840736391414
dyre,0.5518518518518518,0.02051664652511437,0.6885438288383803,0.01141345896541045,0.527917622481097,0.011531521067100921,0.9900000000000001,0.015275252316519477,0.8865986394557824,0.03907952191715213,0.9900000000000001,0.015275252316519477,1.101273482351592,0.26820912241719286
emotet,0.5563804713804714,0.017876677828906153,0.6929501987755962,0.008719531408425334,0.5302317425736207,0.010218064501495075,1.0,0.0,0.8878231292517008,0.03535175900478346,1.0,0.0,0.9814174260483045,0.12981568260085183
fobber,0.5588484848484848,0.021269532696330987,0.6941133363905873,0.010257826150509217,0.5316212716934877,0.012068759257911248,1.0,0.0,0.8826122448979593,0.04276577237656027,1.0,0.0,0.9645833921416441,0.12591089277327655
gameover,0.5558619528619528,0.020700212107693346,0.6925226715938195,0.010196286028962647,0.5299436220097911,0.011906444469711968,0.9993333333333333,0.003590109871423007,0.887891156462585,0.04098933853429014,0.9993333333333333,0.003590109871423007,1.0974982661366062,0.23296718293501406
gozi,0.5595151515151515,0.020820276900444957,0.6939929618532018,0.01038554298064141,0.531852353948241,0.011898058021781772,0.9986666666666667,0.004988876515698592,0.8793333333333333,0.04081938537291102,0.9986666666666667,0.004988876515698592,0.9211909900450145,0.1039778905956888
kraken,0.5495185185185184,0.024915797843283124,0.6870572534370224,0.013808459116113551,0.526562634869546,0.014188509900709956,0.9886666666666668,0.014313940369055938,0.8893333333333333,0.045235187876499675,0.9886666666666668,0.014313940369055938,0.9246869532010371,0.0986104907774765
locky,0.5553333333333333,0.019618585292749523,0.6921834645097278,0.009582295094425831,0.5295316703444714,0.011050898320325239,0.9993333333333333,0.0035901098714230064,0.8886666666666669,0.03887872883152889,0.9993333333333333,0.0035901098714230064,0.9177487425009409,0.09871924661990535
manuelita,0.5278249158249158,0.024637986803389526,0.6665038792625281,0.016705690771911984,0.5151944990505398,0.013864416294692037,0.9439183673469389,0.025715926953346076,0.8880000000000001,0.03600000000000001,0.9439183673469389,0.025715926953346076,0.8624314864035004,0.07385016709058277
matsnu,0.5476666666666666,0.024039319642803706,0.6820464472015664,0.014592539579707063,0.5260575139811132,0.013524862640619764,0.9700000000000002,0.022949219304078016,0.8746666666666667,0.04318435930853772,0.9700000000000002,0.022949219304078016,0.860880118926366,0.06777191253576809
monerominer,0.5406666666666666,0.02379542439676632,0.6764544399056851,0.017172498111752324,0.5221773492338395,0.013266050981247755,0.9606666666666667,0.03325991915537713,0.8793333333333334,0.038464991298004424,0.9606666666666667,0.03325991915537713,0.9263826897939047,0.09953019615257289
murofet,0.5573333333333335,0.019136933459209745,0.6932837582808122,0.009270349915011383,0.530631578409776,0.010911096134533213,1.0,0.0,0.8853333333333334,0.03827386691841954,1.0,0.0,0.9288710350990297,0.11730084731711352
murofetweekly,0.5596666666666668,0.017603661235347824,0.6943874442545603,0.00848657854333037,0.5319127493647874,0.009959473698369239,1.0,0.0,0.8806666666666666,0.03520732247069573,1.0,0.0,1.162060169617335,0.33924571394680103
mydoom,0.5623333333333334,0.021860669909426096,0.695587064785087,0.010792334471703236,0.5335448784522998,0.012496241157473515,0.9993333333333333,0.003590109871423007,0.8746666666666666,0.04318435930853772,0.9993333333333333,0.003590109871423007,0.867792371034622,0.06910393252903523
necurs,0.5609999999999999,0.02285461295522924,0.6945239556868137,0.011419266074832053,0.5328736895012665,0.01296310255091915,0.9973333333333334,0.006798692684790386,0.8753333333333334,0.044924628236883854,0.9973333333333334,0.006798692684790386,0.9088596978187561,0.11133058856468042
nymaim,0.5399999999999999,0.02352303835250313,0.6791381890095044,0.014078745241890255,0.5216208760345016,0.012894807639714291,0.9733333333333335,0.021499353995462808,0.8933333333333334,0.041419265512024184,0.9733333333333335,0.021499353995462808,0.8461186958948771,0.06781295382029304
oderoor,0.5583333333333333,0.021768989156340908,0.6938021852350823,0.010635995789638987,0.5312640560800771,0.012577327979076897,1.0,0.0,0.8833333333333333,0.04353797831268186,1.0,0.0,0.8701192948023478,0.07626344720144647
padcrypt,0.5553333333333333,0.0220201927532183,0.6923626961672296,0.010596330738590303,0.5295767780580001,0.012424869873940135,1.0,0.0,0.8893333333333333,0.04404038550643665,1.0,0.0,0.9340505355993908,0.10588335160846464
pitou,0.5465218855218855,0.037983421663699654,0.6824484133299297,0.029196670024889328,0.5250555345415719,0.021134518682636477,0.9753333333333334,0.05232802520850775,0.8825850340136054,0.04640600732502073,0.9753333333333334,0.05232802520850775,0.883463111631798,0.07525903331673131
proslikefan,0.5570269360269361,0.022400777654555774,0.6928967440178136,0.010692616829972728,0.5307807081870544,0.012624447632944598,0.998,0.006000000000000007,0.8845714285714285,0.046296031196118845,0.998,0.006000000000000007,0.8832905310123457,0.07349171172670599
pushdo,0.5583333333333333,0.023106035767497805,0.6938181877213065,0.011018744783344898,0.5312888960277383,0.012861019514496108,1.0,0.0,0.8833333333333333,0.046212071534995666,1.0,0.0,0.9220165667533874,0.0827660248562351
pykspa,0.555,0.020936411663256247,0.6911682093406318,0.010669874878012664,0.5294868613629545,0.011758043462127594,0.9953333333333333,0.009910712498212345,0.8853333333333335,0.04129030017920539,0.9953333333333333,0.009910712498212345,0.9181220971743266,0.08397708506485527
qadars,0.5578451178451179,0.020222217737368733,0.6927449895942435,0.010261554656534368,0.5311314452460165,0.011231321866250036,0.996,0.008000000000000005,0.880625850340136,0.03943044929167588,0.996,0.008000000000000005,0.9695386403241142,0.11090780816448374
qakbot,0.5626666666666665,0.02515728301881759,0.6959453211342433,0.01214225502830972,0.5338108291370193,0.014264050662784133,1.0,0.0,0.8746666666666667,0.050314566037635206,1.0,0.0,1.0164776369730633,0.15856368649517136
qsnatch,0.5536902356902359,0.026971938182684722,0.6892212086756083,0.016323336046323564,0.5287724747012921,0.015298110840395925,0.9899863945578232,0.023528935596633327,0.882,0.04770744176750624,0.9899863945578232,0.023528935596633327,0.9174892800432264,0.07997998178425902
ramdo,0.5623333333333334,0.019439364415764413,0.6954108473211746,0.009579124319037131,0.5335108334296532,0.011072894512920433,0.9986666666666667,0.004988876515698592,0.8740000000000002,0.03869539162915056,0.9986666666666667,0.004988876515698592,0.9708011247316997,0.12518512474343463
ramnit,0.5576666666666666,0.019439364415764424,0.6934472190385375,0.00936653979525953,0.5308244638661815,0.010993051635621197,1.0,0.0,0.8846666666666665,0.03887872883152888,1.0,0.0,0.9502434400717417,0.11658949431555501
ranbyus,0.5553333333333333,0.0227644947719518,0.6923744358133029,0.0109953192661862,0.5295984601786367,0.012919602540418471,1.0,0.0,0.8893333333333334,0.045528989543903664,1.0,0.0,0.9757804408868155,0.13088535289548858
rovnix,0.5576666666666666,0.024039319642803703,0.6933675529412604,0.011930884388211464,0.530956015613391,0.013758951087865774,0.9993333333333333,0.003590109871423007,0.8840000000000002,0.04715930449020638,0.9993333333333333,0.003590109871423007,0.9276699401537577,0.08182973809289723
shiotob,0.5566666666666665,0.020385179801894186,0.6929793920876259,0.00982483633586155,0.5302844227649331,0.011530021737322918,1.0,0.0,0.8866666666666667,0.04077035960378842,1.0,0.0,0.9574848614533742,0.1138961932278348
simda,0.5596666666666666,0.022432615144521627,0.6944523355220933,0.010827036189979804,0.5320296068451917,0.01271633537530859,1.0,0.0,0.8806666666666668,0.0448652302890433,1.0,0.0,0.9149908049901325,0.080330868939383
sisron,0.5528484848484847,0.02196758610548986,0.6912456322455525,0.010599392681282937,0.528271534939457,0.012458430638026196,1.0,0.0,0.8946122448979594,0.044070595746061154,1.0,0.0,0.929815327575311,0.07963192926594465
sphinx,0.5583333333333333,0.021460558137093137,0.6937953385343718,0.010327910729235449,0.5312493814754701,0.012111323691792448,1.0,0.0,0.8833333333333334,0.042921116274186336,1.0,0.0,0.9738536206881204,0.13273880861366186
suppobox,0.5509999999999999,0.021962088546705495,0.6873257042384483,0.012941813568062312,0.5274361905743563,0.012161624665650789,0.9866666666666668,0.018856180831641284,0.8846666666666666,0.03922017621355395,0.9866666666666668,0.018856180831641284,0.9049861645698546,0.07035115471339717
symmi,0.5559999999999999,0.022744962812309286,0.6926943625798534,0.011023105115145078,0.5299735604037379,0.012979177824971346,1.0,0.0,0.888,0.045489925624618614,1.0,0.0,0.9469910191694897,0.09832216853523765
tempedreve,0.5560000000000002,0.026407069760451124,0.6926058909242893,0.012976082874620203,0.5300872373206592,0.014980449262016735,0.9993333333333333,0.003590109871423007,0.8873333333333332,0.05202136313306507,0.9993333333333333,0.003590109871423007,0.9092771141529085,0.07531710015457906
tinba,0.5611986531986531,0.02069620694463771,0.6952353680712127,0.010126005761824465,0.5329359119366449,0.011906479967439753,1.0,0.0,0.8778775510204081,0.040954921158815695,1.0,0.0,0.9264099238488812,0.0937752130822788
tinynuke,0.558,0.023860706890897684,0.6920768720008933,0.01229819967764887,0.5313529872463506,0.01367915224650266,0.9926666666666666,0.012092238098144716,0.8766666666666668,0.04735210895221271,0.9926666666666666,0.012092238098144716,1.0812362395922341,0.2377397821913818
vawtrak,0.56,0.023094010767585004,0.6946254366089268,0.011287795348577061,0.5322427322499436,0.013350386888472484,1.0,0.0,0.88,0.04618802153517006,1.0,0.0,0.8684225209554035,0.071935970912139
vidro,0.5588484848484848,0.023217658964395173,0.6941426072308945,0.011213795998633603,0.5316741426235778,0.013198833728562228,1.0,0.0,0.8826122448979593,0.04664309116718608,1.0,0.0,0.9435675495955279,0.0977075714088886
virut,0.554,0.020591260281973982,0.6914130570689531,0.01020626073643198,0.5288259177754923,0.011692218685294426,0.9986666666666667,0.004988876515698592,0.8906666666666666,0.04057366414587451,0.9986666666666667,0.004988876515698592,0.9007923720677694,0.07255145894857848
zeus-newgoz,0.5603333333333332,0.021830152440043896,0.6947658869573915,0.010597461594280584,0.5323935527770768,0.012488759153115078,1.0,0.0,0.8793333333333334,0.04366030488008784,1.0,0.0,1.060771882454554,0.2243723701251193
zloader,0.5595319865319864,0.019988764713700292,0.6941402940500284,0.009596983975524628,0.5318320025409571,0.011262175209429256,0.9993333333333333,0.003590109871423007,0.8800000000000001,0.04066120181860509,0.9993333333333333,0.003590109871423007,1.013407644330452,0.48243807686523643
