Family,Accuracy Mean,Accuracy Std Dev,F1 Score Mean,F1 Score Std Dev,Precision Mean,Precision Std Dev,Recall Mean,Recall Std Dev,FPR Mean,FPR Std Dev,TPR Mean,TPR Std Dev,Query Time Mean,Query Time Std Dev
mydoom,0.973,0.01573742884548385,0.9738915890468156,0.014783787559003296,0.9507210045130873,0.027487035592734802,0.9986666666666667,0.004988876515698592,0.05266666666666668,0.03119116684077223,0.9986666666666667,0.004988876515698592,4.409347894350688,0.4944252305301189
necurs,0.9733333333333333,0.01757523510195209,0.9739281492793658,0.017063963139067734,0.9568124538209629,0.02479598495268041,0.9920000000000001,0.016000000000000014,0.045333333333333344,0.02679966832298904,0.9920000000000001,0.016000000000000014,4.1381956714789085,0.5451556585814707
nymaim,0.9289999999999999,0.022999999999999972,0.9268777933229088,0.024104533263779766,0.9540402978691174,0.026881628519576362,0.9019999999999999,0.033999999999999996,0.04400000000000001,0.026532998322843202,0.9019999999999999,0.033999999999999996,2.6843062613010407,0.09573456070640592
oderoor,0.9733333333333332,0.01299572579307863,0.9740426902832995,0.012469994861230209,0.9533378412601498,0.022380828770614224,0.9960000000000001,0.009521904571390474,0.04933333333333335,0.02462158041682585,0.9960000000000001,0.009521904571390474,4.536134825309118,0.5162919741813471
padcrypt,0.977,0.012688577540449532,0.977667691866933,0.012141480046148545,0.9565874363506625,0.023272765703411805,1.0,0.0,0.04600000000000001,0.02537715508089904,1.0,0.0,4.187765859365462,0.5190029012985754
pitou,0.9283333333333332,0.057159620557017524,0.9225690811774652,0.06783231150036603,0.9538539322163971,0.025575740227036205,0.9000000000000001,0.11159450404627161,0.04333333333333334,0.02426703296426839,0.9000000000000001,0.11159450404627161,4.48684385251999,0.5022175453732248
proslikefan,0.9570000000000002,0.017156145643277023,0.957121395523938,0.01704515213213454,0.9553090009763802,0.02277020434578895,0.9593333333333335,0.020965580258021855,0.045333333333333344,0.0236267268622258,0.9593333333333335,0.020965580258021855,4.373771567900976,0.48098448274760053
pushdo,0.9520000000000002,0.021354156504062607,0.9519989000971029,0.02137765079367818,0.9518449677031562,0.02519193233127079,0.9526666666666669,0.027560035478125845,0.04866666666666668,0.02617038190185403,0.9526666666666669,0.027560035478125845,4.225907654444377,0.45693842493228387
pykspa,0.9583333333333333,0.02082999973329066,0.9580409905875727,0.02119813498460362,0.9620339696326913,0.02159368478032804,0.9546666666666668,0.03138293945583951,0.03800000000000001,0.02212088003071608,0.9546666666666668,0.03138293945583951,2.6536927386919658,0.1069518343306051
qadars,0.9749999999999999,0.013354150416006764,0.9756159470115118,0.012760359421677081,0.9576057834959055,0.023297672095805258,0.9946666666666668,0.008844332774281075,0.044666666666666674,0.025655841873191806,0.9946666666666668,0.008844332774281075,2.5365781656901043,0.18450151728969277
qakbot,0.9786666666666668,0.014996295838936004,0.9792704690951783,0.014308265027763879,0.9616382613152867,0.027144438395547088,0.998,0.006000000000000005,0.04066666666666667,0.029881246441353294,0.998,0.006000000000000005,2.457537411689758,0.2580704047761022
qsnatch,0.6749999999999999,0.055302200076790195,0.5426816348833782,0.11337828241008627,0.8849553616072313,0.08194028946785192,0.398,0.10536919220847557,0.048000000000000015,0.028095076674273967,0.398,0.10536919220847557,2.685525656541188,0.093771826546505
ramdo,0.9769999999999999,0.012948616399703367,0.9776728937791075,0.012308995956052336,0.9566033328149496,0.023450037654447968,1.0,0.0,0.04600000000000001,0.02589723279940671,1.0,0.0,2.48659814397494,0.19949629652594053
